datetime,T2M,T2MDEW,T2MWET,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT
2019-04-02 17:00:00,4.1,0.93,2.51,79.69,0.01,7.72,5.09,0.3
2019-04-02 18:00:00,1.94,0.44,1.19,89.62,0.0,6.97,3.55,-999.0
2019-04-02 19:00:00,0.76,-0.1,0.33,93.81,0.0,6.1,3.16,-999.0
2019-04-02 20:00:00,-0.13,-0.38,-0.25,98.19,0.0,5.75,3.1,-999.0
2019-04-02 21:00:00,-0.86,-0.58,-0.72,100.0,0.0,5.59,3.11,-999.0
2019-04-02 22:00:00,-1.52,-0.74,-1.13,100.0,0.0,5.47,3.11,-999.0
2019-04-02 23:00:00,-2.07,-0.87,-1.47,100.0,0.0,5.28,3.07,-999.0
2019-04-03 00:00:00,-2.24,-0.91,-1.57,100.0,0.0,5.1,2.97,-999.0
2019-04-03 01:00:00,-2.05,-0.87,-1.45,100.0,0.0,4.92,2.82,-999.0
2019-04-03 02:00:00,-1.62,-0.79,-1.2,100.0,0.0,4.6,2.56,-999.0
2019-04-03 03:00:00,-1.31,-0.76,-1.03,100.0,0.0,4.2,2.31,-999.0
2019-04-03 04:00:00,-1.23,-0.83,-1.03,100.0,0.0,3.79,2.09,-999.0
2019-04-03 05:00:00,-1.19,-0.93,-1.06,100.0,0.0,3.43,1.96,0.38
2019-04-03 06:00:00,0.27,-0.38,-0.06,95.25,0.0,3.02,2.56,0.37
2019-04-03 07:00:00,2.72,0.21,1.46,83.38,0.01,3.84,3.14,0.52
2019-04-03 08:00:00,5.53,-0.02,2.75,67.31,0.0,4.96,4.23,0.56
2019-04-03 09:00:00,7.12,-0.15,3.48,59.81,0.0,5.12,4.44,0.63
2019-04-03 10:00:00,8.28,0.05,4.17,56.06,0.0,5.21,4.57,0.66
2019-04-03 11:00:00,8.98,0.16,4.58,53.88,0.0,5.48,4.81,0.74
2019-04-03 12:00:00,9.05,0.09,4.57,53.38,0.0,5.75,5.04,0.72
2019-04-03 13:00:00,8.8,0.12,4.47,54.38,0.0,5.91,5.15,0.65
2019-04-03 14:00:00,8.49,0.28,4.38,56.19,0.0,5.95,5.15,0.62
2019-04-03 15:00:00,7.98,0.53,4.26,59.19,0.0,5.74,4.86,0.52
2019-04-03 16:00:00,7.26,1.19,4.23,65.25,0.0,4.97,3.92,0.47
2019-04-03 17:00:00,5.79,2.98,4.38,82.06,0.0,3.86,2.13,0.33
2019-04-03 18:00:00,4.15,2.06,3.1,86.19,0.0,3.34,2.03,-999.0
2019-04-03 19:00:00,3.87,1.56,2.72,84.75,0.0,2.85,1.84,-999.0
2019-04-03 20:00:00,3.62,1.1,2.37,83.44,0.0,2.57,1.71,-999.0
2019-04-03 21:00:00,3.28,0.74,2.01,83.25,0.0,2.49,1.67,-999.0
2019-04-03 22:00:00,3.05,0.51,1.78,83.25,0.0,2.37,1.6,-999.0
2019-04-03 23:00:00,2.78,0.18,1.48,82.88,0.0,2.22,1.52,-999.0
2019-04-04 00:00:00,2.4,-0.19,1.11,82.88,0.0,1.82,1.31,-999.0
2019-04-04 01:00:00,2.25,-0.34,0.95,82.88,0.0,1.34,0.99,-999.0
2019-04-04 02:00:00,2.12,-0.33,0.9,83.62,0.0,0.88,0.67,-999.0
2019-04-04 03:00:00,1.73,-0.35,0.69,85.94,0.0,0.78,0.6,-999.0
2019-04-04 04:00:00,1.24,-0.44,0.4,88.44,0.0,1.1,0.85,-999.0
2019-04-04 05:00:00,0.7,-0.62,0.05,90.75,0.02,1.61,1.18,0.35
2019-04-04 06:00:00,2.11,0.37,1.24,88.19,0.02,2.35,1.72,0.52
2019-04-04 07:00:00,5.09,0.48,2.79,72.0,0.0,2.52,2.32,0.67
2019-04-04 08:00:00,7.83,0.97,4.4,61.75,0.01,3.51,3.05,0.75
2019-04-04 09:00:00,9.26,1.74,5.5,59.31,0.01,4.74,4.07,0.79
2019-04-04 10:00:00,10.2,2.15,6.18,57.31,0.01,5.8,4.98,0.73
2019-04-04 11:00:00,10.9,2.37,6.64,55.56,0.02,6.83,5.85,0.62
2019-04-04 12:00:00,11.3,2.45,6.87,54.38,0.03,7.74,6.62,0.5
2019-04-04 13:00:00,11.34,2.36,6.85,53.88,0.05,8.43,7.16,0.49
2019-04-04 14:00:00,11.06,2.1,6.58,53.88,0.06,8.71,7.32,0.47
2019-04-04 15:00:00,10.64,1.94,6.29,54.81,0.02,8.32,6.83,0.48
2019-04-04 16:00:00,9.79,2.29,6.04,59.5,0.01,7.17,5.42,0.48
2019-04-04 17:00:00,7.33,3.61,5.47,77.19,0.01,5.96,3.08,0.4
2019-04-04 18:00:00,4.73,2.07,3.4,82.75,0.0,5.14,2.97,-999.0
2019-04-04 19:00:00,4.19,1.32,2.76,81.5,0.0,4.21,2.63,-999.0
2019-04-04 20:00:00,3.87,0.71,2.3,79.69,0.0,3.49,2.31,-999.0
2019-04-04 21:00:00,3.38,0.48,1.93,81.19,0.0,3.28,2.21,-999.0
2019-04-04 22:00:00,2.73,0.5,1.61,85.19,0.0,3.32,2.24,-999.0
2019-04-04 23:00:00,2.19,0.62,1.4,89.31,0.0,3.32,2.24,-999.0
2019-04-05 00:00:00,2.05,0.8,1.42,91.38,0.0,3.09,2.1,-999.0
2019-04-05 01:00:00,2.01,0.95,1.48,92.62,0.0,2.76,1.94,-999.0
2019-04-05 02:00:00,1.81,1.08,1.45,94.81,0.0,2.66,1.88,-999.0
2019-04-05 03:00:00,1.44,1.17,1.3,98.0,0.0,2.8,1.94,-999.0
2019-04-05 04:00:00,0.92,1.18,1.05,100.0,0.0,3.06,2.11,-999.0
2019-04-05 05:00:00,0.65,1.21,0.93,100.0,0.0,3.28,2.23,0.34
2019-04-05 06:00:00,3.16,2.27,2.72,93.81,0.0,3.19,2.1,0.28
2019-04-05 07:00:00,6.08,3.6,4.84,84.0,0.0,2.77,2.58,0.36
2019-04-05 08:00:00,8.4,4.69,6.55,77.44,0.01,3.56,2.73,0.48
2019-04-05 09:00:00,7.94,4.78,6.36,80.38,0.03,4.23,3.45,0.48
2019-04-05 10:00:00,7.24,4.62,5.94,83.38,0.13,3.53,3.2,0.52
2019-04-05 11:00:00,6.12,3.98,5.05,86.25,0.31,2.93,2.77,0.45
2019-04-05 12:00:00,5.64,3.59,4.62,86.81,0.39,2.92,2.78,0.37
2019-04-05 13:00:00,5.37,3.43,4.4,87.38,0.22,3.46,3.22,0.34
2019-04-05 14:00:00,5.43,3.52,4.48,87.5,0.05,3.81,3.5,0.38
2019-04-05 15:00:00,5.51,3.69,4.6,88.0,0.02,3.91,3.55,0.31
2019-04-05 16:00:00,5.4,3.82,4.61,89.44,0.01,3.8,3.43,0.29
2019-04-05 17:00:00,4.83,3.77,4.3,92.75,0.0,4.42,3.61,0.16
2019-04-05 18:00:00,4.01,3.39,3.7,95.56,0.0,5.81,4.35,-999.0
2019-04-05 19:00:00,3.61,3.08,3.34,96.19,0.02,6.01,4.54,-999.0
2019-04-05 20:00:00,3.38,3.01,3.19,97.25,0.17,3.37,2.09,-999.0
2019-04-05 21:00:00,3.24,2.96,3.1,97.88,0.1,2.08,1.1,-999.0
2019-04-05 22:00:00,3.17,2.9,3.03,97.94,0.0,3.15,1.69,-999.0
2019-04-05 23:00:00,3.17,2.94,3.05,98.19,0.0,4.79,2.79,-999.0
2019-04-06 00:00:00,3.21,3.08,3.15,98.94,0.03,5.09,2.75,-999.0
2019-04-06 01:00:00,2.47,2.61,2.54,100.0,0.11,3.53,1.97,-999.0
2019-04-06 02:00:00,1.76,1.98,1.87,100.0,0.1,2.46,1.38,-999.0
2019-04-06 03:00:00,1.86,1.64,1.75,98.56,0.07,2.9,1.61,-999.0
2019-04-06 04:00:00,2.04,1.79,1.91,98.31,0.03,4.02,2.18,-999.0
2019-04-06 05:00:00,2.01,1.93,1.97,99.5,0.01,4.8,2.51,0.3
2019-04-06 06:00:00,4.5,3.26,3.88,91.75,0.0,5.05,3.28,0.32
2019-04-06 07:00:00,7.4,4.91,6.15,84.19,0.0,4.94,4.17,0.39
2019-04-06 08:00:00,10.08,6.5,8.29,78.31,0.01,6.2,5.12,0.48
2019-04-06 09:00:00,11.63,7.14,9.38,73.81,0.01,7.97,6.59,0.54
2019-04-06 10:00:00,12.15,6.69,9.42,69.12,0.01,9.39,7.6,0.57
2019-04-06 11:00:00,12.59,6.52,9.55,66.44,0.01,10.25,8.29,0.52
2019-04-06 12:00:00,12.39,6.27,9.33,66.19,0.02,10.77,8.76,0.5
2019-04-06 13:00:00,11.57,6.69,9.13,72.0,0.02,9.97,8.1,0.48
2019-04-06 14:00:00,10.97,7.16,9.06,77.31,0.03,8.24,6.66,0.42
2019-04-06 15:00:00,10.71,7.56,9.14,80.69,0.02,6.71,5.4,0.39
2019-04-06 16:00:00,10.12,8.0,9.05,86.56,0.03,5.02,3.72,0.34
2019-04-06 17:00:00,8.98,8.1,8.55,94.06,0.03,4.28,2.22,0.32
2019-04-06 18:00:00,7.97,7.51,7.74,96.75,0.09,4.72,2.28,-999.0
2019-04-06 19:00:00,7.6,7.42,7.51,98.62,0.08,5.0,2.41,-999.0
2019-04-06 20:00:00,7.28,7.35,7.31,100.0,0.05,5.05,2.48,-999.0
2019-04-06 21:00:00,6.73,7.19,6.97,100.0,0.02,4.91,2.55,-999.0
2019-04-06 22:00:00,6.05,6.88,6.47,100.0,0.01,4.72,2.6,-999.0
2019-04-06 23:00:00,4.96,6.33,5.65,100.0,0.01,4.56,2.69,-999.0
2019-04-07 00:00:00,4.62,6.03,5.33,100.0,0.0,3.93,2.46,-999.0
2019-04-07 01:00:00,4.88,5.91,5.4,100.0,0.0,2.93,1.94,-999.0
2019-04-07 02:00:00,5.11,5.78,5.44,100.0,0.01,2.39,1.56,-999.0
2019-04-07 03:00:00,5.08,5.54,5.31,100.0,0.01,2.42,1.48,-999.0
2019-04-07 04:00:00,5.05,5.3,5.18,100.0,0.01,2.5,1.56,-999.0
2019-04-07 05:00:00,5.01,5.18,5.09,100.0,0.02,2.83,1.73,0.34
2019-04-07 06:00:00,5.69,5.38,5.54,97.75,0.09,3.61,2.12,0.32
2019-04-07 07:00:00,6.52,5.66,6.09,94.19,0.14,3.71,3.03,0.34
2019-04-07 08:00:00,7.65,5.87,6.76,88.38,0.08,4.99,4.1,0.42
2019-04-07 09:00:00,8.99,5.85,7.42,80.56,0.04,6.41,5.41,0.29
2019-04-07 10:00:00,9.71,5.77,7.74,76.31,0.04,7.13,6.12,0.15
2019-04-07 11:00:00,10.21,5.67,7.94,73.31,0.04,7.49,6.44,0.21
2019-04-07 12:00:00,10.56,5.51,8.04,70.81,0.09,6.94,5.99,0.26
2019-04-07 13:00:00,10.98,5.56,8.27,69.12,0.2,6.21,5.4,0.27
2019-04-07 14:00:00,11.1,5.62,8.37,68.88,0.15,6.95,6.0,0.33
2019-04-07 15:00:00,9.93,5.6,7.76,74.31,0.07,6.53,5.4,0.25
2019-04-07 16:00:00,9.02,5.96,7.49,81.0,0.08,5.47,4.34,0.2
2019-04-07 17:00:00,7.81,6.29,7.05,90.0,0.06,4.71,2.96,0.25
2019-04-07 18:00:00,6.67,5.9,6.29,94.69,0.25,4.53,2.34,-999.0
2019-04-07 19:00:00,6.26,5.65,5.95,95.81,0.23,4.27,2.2,-999.0
2019-04-07 20:00:00,5.85,5.39,5.62,96.69,0.25,4.25,2.16,-999.0
2019-04-07 21:00:00,5.22,5.09,5.15,99.06,0.15,4.02,2.09,-999.0
2019-04-07 22:00:00,4.72,4.87,4.79,100.0,0.06,3.73,2.03,-999.0
2019-04-07 23:00:00,4.28,4.64,4.46,100.0,0.02,3.84,2.1,-999.0
2019-04-08 00:00:00,4.08,4.49,4.29,100.0,0.02,4.1,2.23,-999.0
2019-04-08 01:00:00,3.76,4.29,4.02,100.0,0.03,4.32,2.37,-999.0
2019-04-08 02:00:00,3.43,3.95,3.69,100.0,0.03,4.41,2.4,-999.0
2019-04-08 03:00:00,3.2,3.49,3.35,100.0,0.04,4.34,2.85,-999.0
2019-04-08 04:00:00,2.65,2.92,2.79,100.0,0.05,3.98,2.92,-999.0
2019-04-08 05:00:00,2.32,2.47,2.4,100.0,0.05,3.52,2.6,0.38
2019-04-08 06:00:00,3.26,2.67,2.97,95.81,0.04,3.04,2.69,0.53
2019-04-08 07:00:00,4.76,3.3,4.03,90.19,0.03,3.24,2.9,0.62
2019-04-08 08:00:00,7.63,3.71,5.67,76.12,0.07,4.65,4.03,0.67
2019-04-08 09:00:00,10.01,4.23,7.12,67.19,0.05,5.48,4.82,0.72
2019-04-08 10:00:00,11.55,4.74,8.15,62.88,0.09,6.24,5.49,0.65
2019-04-08 11:00:00,12.51,5.12,8.82,60.62,0.16,6.99,6.13,0.6
2019-04-08 12:00:00,12.96,5.21,9.08,59.19,0.21,7.62,6.64,0.52
2019-04-08 13:00:00,12.93,5.04,8.98,58.56,0.21,8.09,7.0,0.45
2019-04-08 14:00:00,12.44,4.61,8.52,58.69,0.16,8.35,7.09,0.36
2019-04-08 15:00:00,12.05,4.34,8.19,59.19,0.08,8.13,6.75,0.5
2019-04-08 16:00:00,11.33,4.49,7.91,62.69,0.04,7.36,5.76,0.44
2019-04-08 17:00:00,9.33,5.64,7.48,77.62,0.02,6.33,3.42,0.3
2019-04-08 18:00:00,6.72,4.69,5.7,86.69,0.01,5.88,3.04,-999.0
2019-04-08 19:00:00,5.9,4.19,5.05,88.69,0.02,5.49,2.95,-999.0
2019-04-08 20:00:00,5.26,3.86,4.56,90.56,0.05,5.17,2.85,-999.0
2019-04-08 21:00:00,4.62,3.73,4.18,93.81,0.04,5.16,2.85,-999.0
2019-04-08 22:00:00,3.76,3.61,3.69,98.81,0.02,5.38,2.97,-999.0
2019-04-08 23:00:00,3.12,3.53,3.33,100.0,0.02,5.98,3.14,-999.0
2019-04-09 00:00:00,2.65,3.44,3.05,100.0,0.02,5.98,3.18,-999.0
2019-04-09 01:00:00,1.85,3.23,2.54,100.0,0.04,5.17,3.01,-999.0
2019-04-09 02:00:00,1.44,3.09,2.26,100.0,0.04,4.58,2.78,-999.0
2019-04-09 03:00:00,1.67,3.06,2.37,100.0,0.04,4.34,2.58,-999.0
2019-04-09 04:00:00,2.28,2.97,2.62,100.0,0.04,4.23,2.44,-999.0
2019-04-09 05:00:00,2.53,2.62,2.58,100.0,0.04,4.11,3.23,0.34
2019-04-09 06:00:00,3.21,2.82,3.01,97.12,0.05,4.05,3.62,0.36
2019-04-09 07:00:00,4.55,3.65,4.1,93.75,0.04,4.3,3.73,0.45
2019-04-09 08:00:00,7.73,3.87,5.8,76.5,0.01,6.83,5.54,0.52
2019-04-09 09:00:00,10.48,3.14,6.81,60.31,0.0,8.42,7.11,0.6
2019-04-09 10:00:00,11.83,3.48,7.66,56.5,0.0,8.1,7.0,0.56
2019-04-09 11:00:00,12.81,4.01,8.41,55.0,0.0,7.73,6.71,0.39
2019-04-09 12:00:00,13.52,4.22,8.87,53.25,0.01,7.66,6.67,0.37
2019-04-09 13:00:00,13.71,4.34,9.03,53.06,0.01,7.66,6.65,0.36
2019-04-09 14:00:00,13.37,4.4,8.88,54.5,0.02,7.36,6.34,0.47
2019-04-09 15:00:00,12.62,4.54,8.58,57.81,0.01,6.67,5.66,0.44
2019-04-09 16:00:00,11.69,4.88,8.29,63.0,0.01,5.79,4.69,0.38
2019-04-09 17:00:00,9.66,6.39,8.03,80.0,0.01,4.81,2.62,0.34
2019-04-09 18:00:00,7.33,5.41,6.37,87.5,0.0,4.49,2.54,-999.0
2019-04-09 19:00:00,6.44,4.83,5.63,89.25,0.0,4.55,2.61,-999.0
2019-04-09 20:00:00,5.79,4.53,5.15,91.56,0.0,4.77,2.69,-999.0
2019-04-09 21:00:00,5.07,4.33,4.7,94.94,0.0,4.84,2.73,-999.0
2019-04-09 22:00:00,4.27,4.15,4.21,99.12,0.0,4.66,2.69,-999.0
2019-04-09 23:00:00,3.49,3.89,3.69,100.0,0.01,4.52,2.66,-999.0
2019-04-10 00:00:00,2.76,3.52,3.14,100.0,0.01,4.49,2.67,-999.0
2019-04-10 01:00:00,2.15,3.12,2.64,100.0,0.0,4.51,2.7,-999.0
2019-04-10 02:00:00,1.63,2.79,2.21,100.0,0.0,4.47,2.71,-999.0
2019-04-10 03:00:00,1.22,2.52,1.87,100.0,0.01,4.39,2.69,-999.0
2019-04-10 04:00:00,0.9,2.36,1.63,100.0,0.02,4.2,2.62,-999.0
2019-04-10 05:00:00,1.05,2.33,1.69,100.0,0.02,3.88,2.45,0.38
2019-04-10 06:00:00,3.94,3.31,3.62,95.44,0.02,3.17,2.55,0.6
2019-04-10 07:00:00,6.46,4.08,5.27,84.56,0.01,3.54,2.93,0.7
2019-04-10 08:00:00,9.22,4.01,6.62,69.75,0.0,3.73,3.36,0.76
2019-04-10 09:00:00,10.97,4.08,7.52,62.44,0.0,3.02,2.82,0.78
2019-04-10 10:00:00,12.4,4.28,8.33,57.62,0.0,3.09,2.86,0.77
2019-04-10 11:00:00,13.55,4.33,8.94,53.62,0.0,3.44,3.14,0.74
2019-04-10 12:00:00,14.44,4.33,9.38,50.62,0.0,3.63,3.27,0.65
2019-04-10 13:00:00,14.95,4.17,9.56,48.38,0.0,3.74,3.36,0.7
2019-04-10 14:00:00,15.12,4.14,9.62,47.81,0.0,3.72,3.34,0.66
2019-04-10 15:00:00,14.8,4.08,9.44,48.56,0.0,3.67,3.27,0.6
2019-04-10 16:00:00,13.95,4.5,9.23,52.88,0.0,3.7,3.11,0.54
2019-04-10 17:00:00,11.75,7.16,9.46,73.56,0.0,3.75,2.17,0.47
2019-04-10 18:00:00,8.95,5.41,7.19,78.44,0.0,4.11,2.49,-999.0
2019-04-10 19:00:00,8.14,5.26,6.7,81.94,0.0,4.63,2.71,-999.0
2019-04-10 20:00:00,7.26,4.93,6.09,85.06,0.0,5.17,2.94,-999.0
2019-04-10 21:00:00,6.56,4.7,5.63,87.81,0.0,5.57,3.09,-999.0
2019-04-10 22:00:00,5.98,4.56,5.27,90.5,0.0,5.66,3.13,-999.0
2019-04-10 23:00:00,5.32,4.34,4.83,93.38,0.0,5.49,3.1,-999.0
2019-04-11 00:00:00,4.8,4.14,4.47,95.38,0.0,4.99,2.94,-999.0
2019-04-11 01:00:00,4.42,3.9,4.15,96.38,0.0,4.35,2.69,-999.0
2019-04-11 02:00:00,4.22,3.7,3.96,96.38,0.0,3.74,2.42,-999.0
2019-04-11 03:00:00,3.99,3.55,3.77,96.94,0.0,3.24,2.19,-999.0
2019-04-11 04:00:00,3.69,3.51,3.59,98.75,0.0,2.92,2.03,-999.0
2019-04-11 05:00:00,3.48,3.59,3.54,100.0,0.0,2.82,1.96,0.41
2019-04-11 06:00:00,5.97,4.73,5.34,91.69,0.0,2.85,2.12,0.58
2019-04-11 07:00:00,8.82,5.31,7.06,78.62,0.0,2.92,2.58,0.58
2019-04-11 08:00:00,12.05,4.12,8.08,58.25,0.0,4.24,3.72,0.63
2019-04-11 09:00:00,13.43,4.27,8.85,53.75,0.0,4.65,4.16,0.62
2019-04-11 10:00:00,14.48,4.62,9.55,51.44,0.0,4.92,4.43,0.64
2019-04-11 11:00:00,15.28,5.02,10.15,50.25,0.0,5.1,4.59,0.62
2019-04-11 12:00:00,15.85,5.24,10.55,49.19,0.0,5.04,4.55,0.63
2019-04-11 13:00:00,15.92,5.05,10.48,48.31,0.0,4.71,4.25,0.66
2019-04-11 14:00:00,15.65,4.77,10.21,48.25,0.0,4.31,3.89,0.62
2019-04-11 15:00:00,15.05,4.56,9.8,49.38,0.0,4.03,3.61,0.54
2019-04-11 16:00:00,14.06,5.0,9.53,54.31,0.0,4.0,3.26,0.54
2019-04-11 17:00:00,11.93,7.59,9.76,74.75,0.0,4.02,2.23,0.39
2019-04-11 18:00:00,9.4,6.26,7.83,80.69,0.0,4.24,2.52,-999.0
2019-04-11 19:00:00,8.44,5.69,7.07,82.69,0.0,4.39,2.62,-999.0
2019-04-11 20:00:00,7.67,5.27,6.48,84.62,0.0,4.39,2.62,-999.0
2019-04-11 21:00:00,6.92,4.8,5.87,86.31,0.0,4.3,2.58,-999.0
2019-04-11 22:00:00,6.15,4.4,5.28,88.44,0.0,4.12,2.52,-999.0
2019-04-11 23:00:00,5.43,4.24,4.83,91.94,0.0,3.9,2.44,-999.0
2019-04-12 00:00:00,4.65,4.19,4.42,96.75,0.0,3.82,2.41,-999.0
2019-04-12 01:00:00,3.97,4.26,4.12,100.0,0.0,3.68,2.34,-999.0
2019-04-12 02:00:00,3.44,4.34,3.9,100.0,0.0,3.36,2.18,-999.0
2019-04-12 03:00:00,3.26,4.34,3.8,100.0,0.0,2.89,1.88,-999.0
2019-04-12 04:00:00,3.46,4.13,3.8,100.0,0.0,2.28,1.53,-999.0
2019-04-12 05:00:00,3.65,3.76,3.7,100.0,0.0,1.69,1.33,0.25
2019-04-12 06:00:00,4.12,3.65,3.89,96.69,0.0,1.07,0.98,0.33
2019-04-12 07:00:00,5.29,4.08,4.69,91.94,0.0,0.82,0.67,0.44
2019-04-12 08:00:00,8.19,4.78,6.49,78.94,0.0,2.65,2.22,0.5
2019-04-12 09:00:00,11.21,4.52,7.87,63.31,0.0,3.82,3.36,0.53
2019-04-12 10:00:00,12.6,4.31,8.45,56.94,0.0,4.16,3.68,0.51
2019-04-12 11:00:00,13.4,4.1,8.75,53.25,0.0,4.39,3.9,0.53
2019-04-12 12:00:00,13.68,3.91,8.8,51.56,0.0,4.61,4.12,0.55
2019-04-12 13:00:00,13.48,3.81,8.65,51.88,0.0,4.81,4.33,0.59
2019-04-12 14:00:00,12.84,3.66,8.25,53.56,0.0,4.91,4.4,0.56
2019-04-12 15:00:00,11.99,3.73,7.87,56.88,0.0,4.75,4.13,0.49
2019-04-12 16:00:00,11.3,4.15,7.73,61.31,0.0,4.51,3.71,0.48
2019-04-12 17:00:00,9.68,6.12,7.9,78.38,0.0,3.74,2.13,0.38
2019-04-12 18:00:00,7.8,4.83,6.31,81.38,0.04,2.95,1.9,-999.0
2019-04-12 19:00:00,7.24,4.11,5.68,80.38,0.04,2.73,1.83,-999.0
2019-04-12 20:00:00,6.5,3.69,5.09,82.06,0.04,2.87,1.92,-999.0
2019-04-12 21:00:00,5.61,3.48,4.54,86.0,0.03,3.13,2.08,-999.0
2019-04-12 22:00:00,4.69,3.44,4.06,91.44,0.02,3.41,2.24,-999.0
2019-04-12 23:00:00,3.91,3.45,3.69,96.69,0.02,3.55,2.32,-999.0
2019-04-13 00:00:00,3.3,3.44,3.37,100.0,0.01,3.64,2.36,-999.0
2019-04-13 01:00:00,2.76,3.35,3.05,100.0,0.01,3.74,2.4,-999.0
2019-04-13 02:00:00,2.53,3.17,2.85,100.0,0.0,3.48,2.26,-999.0
2019-04-13 03:00:00,2.33,3.0,2.67,100.0,0.01,3.26,2.12,-999.0
2019-04-13 04:00:00,2.05,2.77,2.41,100.0,0.01,3.26,2.1,-999.0
2019-04-13 05:00:00,2.15,2.64,2.4,100.0,0.02,3.27,2.0,0.42
2019-04-13 06:00:00,4.43,3.33,3.88,92.5,0.02,2.93,2.44,0.62
2019-04-13 07:00:00,6.95,3.95,5.45,81.06,0.02,2.63,2.42,0.73
2019-04-13 08:00:00,9.52,3.43,6.48,65.62,0.01,2.43,2.31,0.77
2019-04-13 09:00:00,11.24,2.92,7.08,56.44,0.01,2.31,2.17,0.77
2019-04-13 10:00:00,12.56,2.86,7.71,51.5,0.01,2.49,2.32,0.79
2019-04-13 11:00:00,13.51,2.84,8.17,48.38,0.02,2.92,2.69,0.79
2019-04-13 12:00:00,13.94,2.65,8.3,46.44,0.02,3.42,3.14,0.78
2019-04-13 13:00:00,13.89,2.35,8.12,45.56,0.02,3.93,3.6,0.73
2019-04-13 14:00:00,13.56,2.01,7.78,45.44,0.02,4.37,3.94,0.74
2019-04-13 15:00:00,13.16,1.74,7.45,45.69,0.01,4.5,3.98,0.66
2019-04-13 16:00:00,12.45,1.94,7.19,48.62,0.0,4.51,3.74,0.6
2019-04-13 17:00:00,10.3,4.74,7.52,68.5,0.0,4.37,2.48,0.43
2019-04-13 18:00:00,7.02,3.3,5.16,77.06,0.0,4.61,2.76,-999.0
2019-04-13 19:00:00,5.87,2.43,4.15,78.44,0.0,4.76,2.88,-999.0
2019-04-13 20:00:00,4.98,1.76,3.37,79.5,0.0,4.4,2.73,-999.0
2019-04-13 21:00:00,4.38,1.2,2.8,79.75,0.0,3.73,2.42,-999.0
2019-04-13 22:00:00,3.98,0.83,2.4,79.88,0.0,3.05,2.06,-999.0
2019-04-13 23:00:00,3.47,0.82,2.15,82.81,0.0,2.74,1.88,-999.0
2019-04-14 00:00:00,2.81,0.9,1.86,87.25,0.0,2.72,1.87,-999.0
2019-04-14 01:00:00,1.87,0.86,1.36,92.94,0.0,3.19,2.15,-999.0
2019-04-14 02:00:00,0.87,0.62,0.75,98.12,0.0,3.94,2.6,-999.0
2019-04-14 03:00:00,0.12,0.23,0.18,100.0,0.0,4.71,2.89,-999.0
2019-04-14 04:00:00,-0.4,-0.16,-0.27,100.0,0.0,5.26,3.15,-999.0
2019-04-14 05:00:00,-0.27,-0.35,-0.31,99.75,0.0,5.47,3.16,0.46
2019-04-14 06:00:00,3.53,1.03,2.28,83.56,0.0,4.7,3.47,0.66
2019-04-14 07:00:00,6.31,2.05,4.18,74.12,0.0,4.03,3.44,0.76
2019-04-14 08:00:00,9.59,1.0,5.3,54.94,0.0,5.69,4.92,0.8
2019-04-14 09:00:00,11.39,0.84,6.12,48.25,0.0,5.4,4.73,0.82
2019-04-14 10:00:00,12.85,1.12,6.98,44.69,0.0,4.95,4.36,0.82
2019-04-14 11:00:00,13.98,1.47,7.73,42.62,0.0,4.59,4.06,0.82
2019-04-14 12:00:00,14.81,1.69,8.25,41.0,0.0,4.55,4.03,0.81
2019-04-14 13:00:00,15.34,1.76,8.55,39.81,0.0,4.7,4.17,0.82
2019-04-14 14:00:00,15.47,1.62,8.55,39.12,0.0,5.01,4.4,0.8
2019-04-14 15:00:00,15.11,1.57,8.34,39.81,0.0,5.32,4.56,0.76
2019-04-14 16:00:00,14.16,1.98,8.07,43.69,0.0,5.32,4.17,0.7
2019-04-14 17:00:00,11.41,5.6,8.51,67.56,0.0,4.63,2.54,0.48
2019-04-14 18:00:00,8.49,2.68,5.58,66.81,0.0,4.11,2.63,-999.0
2019-04-14 19:00:00,7.85,1.44,4.64,63.81,0.0,3.84,2.54,-999.0
2019-04-14 20:00:00,7.16,0.73,3.94,63.5,0.0,3.79,2.52,-999.0
2019-04-14 21:00:00,6.23,0.35,3.29,65.94,0.0,3.99,2.65,-999.0
2019-04-14 22:00:00,5.03,0.18,2.61,70.75,0.0,4.49,2.91,-999.0
2019-04-14 23:00:00,3.94,0.02,1.98,75.5,0.0,5.06,3.17,-999.0
2019-04-15 00:00:00,3.06,-0.1,1.48,79.56,0.0,5.6,3.37,-999.0
2019-04-15 01:00:00,2.38,-0.26,1.06,82.56,0.0,6.06,3.49,-999.0
2019-04-15 02:00:00,2.04,-0.31,0.87,84.31,0.0,6.18,3.46,-999.0
2019-04-15 03:00:00,1.72,-0.46,0.62,85.31,0.0,6.01,3.36,-999.0
2019-04-15 04:00:00,1.49,-0.76,0.37,84.81,0.0,5.58,3.23,-999.0
2019-04-15 05:00:00,1.88,-0.49,0.69,84.19,0.0,5.06,2.98,0.38
2019-04-15 06:00:00,5.38,1.67,3.52,76.94,0.0,4.4,2.86,0.55
2019-04-15 07:00:00,8.0,2.06,5.03,66.06,0.0,3.45,3.23,0.65
2019-04-15 08:00:00,11.9,1.88,6.9,50.31,0.0,6.03,4.89,0.73
2019-04-15 09:00:00,14.32,1.24,7.78,40.94,0.0,7.31,6.2,0.77
