datetime,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT
2020-11-07 07:00:00,89.88,0.0,6.01,4.46,0.35
2020-11-07 08:00:00,73.12,0.0,7.37,6.15,0.45
2020-11-07 09:00:00,55.12,0.0,9.14,7.73,0.48
2020-11-07 10:00:00,47.44,0.0,10.41,9.03,0.43
2020-11-07 11:00:00,57.19,0.0,11.59,10.09,0.34
2020-11-07 12:00:00,67.25,0.0,10.9,9.37,0.3
2020-11-07 13:00:00,61.44,0.0,9.44,7.98,0.2
2020-11-07 14:00:00,51.44,0.0,9.64,8.09,0.23
2020-11-07 15:00:00,48.38,0.0,10.05,8.29,0.2
2020-11-07 16:00:00,54.69,0.0,9.44,7.3,0.26
2020-11-07 17:00:00,64.5,0.0,7.54,4.9,-999.0
2020-11-07 18:00:00,72.75,0.01,6.53,3.27,-999.0
2020-11-07 19:00:00,80.81,0.0,6.56,3.23,-999.0
2020-11-07 20:00:00,85.69,0.0,6.52,3.23,-999.0
2020-11-07 21:00:00,89.31,0.0,6.51,3.24,-999.0
2020-11-07 22:00:00,91.5,0.0,6.36,3.16,-999.0
2020-11-07 23:00:00,91.12,0.01,6.57,3.25,-999.0
2020-11-08 00:00:00,90.31,0.02,6.68,3.46,-999.0
2020-11-08 01:00:00,92.31,0.05,6.46,3.26,-999.0
2020-11-08 02:00:00,97.12,0.07,5.89,3.02,-999.0
2020-11-08 03:00:00,100.0,0.07,5.35,2.84,-999.0
2020-11-08 04:00:00,100.0,0.05,4.89,2.75,-999.0
2020-11-08 05:00:00,100.0,0.03,4.07,2.44,-999.0
2020-11-08 06:00:00,100.0,0.02,3.29,2.07,0.25
2020-11-08 07:00:00,91.88,0.01,2.84,1.88,0.23
2020-11-08 08:00:00,79.75,0.05,3.77,3.07,0.27
2020-11-08 09:00:00,67.62,0.06,5.07,4.34,0.3
2020-11-08 10:00:00,55.75,0.18,5.76,5.03,0.31
2020-11-08 11:00:00,49.0,0.38,5.68,5.03,0.38
2020-11-08 12:00:00,45.31,0.48,5.09,4.52,0.34
2020-11-08 13:00:00,42.81,0.47,4.52,3.99,0.26
2020-11-08 14:00:00,43.25,0.38,4.03,3.54,0.25
2020-11-08 15:00:00,47.56,0.27,3.31,2.88,0.17
2020-11-08 16:00:00,55.94,0.17,2.36,1.67,0.26
2020-11-08 17:00:00,65.31,0.11,2.38,1.56,-999.0
2020-11-08 18:00:00,70.31,0.85,3.23,2.17,-999.0
2020-11-08 19:00:00,73.69,0.43,3.9,2.93,-999.0
2020-11-08 20:00:00,76.38,0.17,4.0,3.33,-999.0
2020-11-08 21:00:00,78.38,0.07,3.66,3.13,-999.0
2020-11-08 22:00:00,79.88,0.04,3.26,2.79,-999.0
2020-11-08 23:00:00,81.12,0.03,2.73,2.33,-999.0
2020-11-09 00:00:00,81.75,0.02,2.31,1.79,-999.0
2020-11-09 01:00:00,82.69,0.01,2.02,1.24,-999.0
2020-11-09 02:00:00,83.94,0.0,1.72,1.05,-999.0
2020-11-09 03:00:00,84.56,0.0,1.53,1.03,-999.0
2020-11-09 04:00:00,84.5,0.0,1.44,0.99,-999.0
2020-11-09 05:00:00,84.25,0.0,1.29,0.92,-999.0
2020-11-09 06:00:00,83.88,0.0,0.96,0.7,0.36
2020-11-09 07:00:00,76.88,0.0,0.62,0.55,0.48
2020-11-09 08:00:00,67.69,0.01,0.13,0.25,0.44
2020-11-09 09:00:00,51.44,0.02,2.18,1.75,0.51
2020-11-09 10:00:00,41.38,0.01,3.12,2.76,0.58
2020-11-09 11:00:00,37.31,0.03,3.7,3.31,0.7
2020-11-09 12:00:00,35.69,0.1,3.93,3.53,0.7
2020-11-09 13:00:00,35.38,0.1,3.99,3.59,0.67
2020-11-09 14:00:00,36.12,0.11,3.82,3.43,0.64
2020-11-09 15:00:00,38.12,0.01,3.12,2.78,0.5
2020-11-09 16:00:00,49.62,0.0,2.42,1.57,0.33
2020-11-09 17:00:00,53.06,0.0,2.36,1.65,-999.0
2020-11-09 18:00:00,55.81,0.0,2.8,1.92,-999.0
2020-11-09 19:00:00,58.5,0.0,3.07,2.04,-999.0
2020-11-09 20:00:00,61.44,0.0,3.28,2.18,-999.0
2020-11-09 21:00:00,62.69,0.01,3.54,2.23,-999.0
2020-11-09 22:00:00,63.69,0.03,3.76,2.28,-999.0
2020-11-09 23:00:00,63.69,0.09,2.93,1.86,-999.0
2020-11-10 00:00:00,65.56,0.25,2.73,1.69,-999.0
2020-11-10 01:00:00,69.31,0.25,3.07,1.83,-999.0
2020-11-10 02:00:00,73.75,0.19,2.82,1.66,-999.0
2020-11-10 03:00:00,79.06,0.28,2.37,1.38,-999.0
2020-11-10 04:00:00,83.75,0.43,2.26,1.35,-999.0
2020-11-10 05:00:00,87.81,0.51,2.34,1.69,-999.0
2020-11-10 06:00:00,90.25,0.43,2.65,1.78,0.29
2020-11-10 07:00:00,87.5,0.26,3.18,2.71,0.4
2020-11-10 08:00:00,80.5,0.15,4.9,4.08,0.48
2020-11-10 09:00:00,68.12,0.07,7.36,6.23,0.53
2020-11-10 10:00:00,58.31,0.04,8.74,7.52,0.55
2020-11-10 11:00:00,52.06,0.02,9.15,7.97,0.58
2020-11-10 12:00:00,48.38,0.02,9.08,7.92,0.58
2020-11-10 13:00:00,46.25,0.01,8.55,7.47,0.55
2020-11-10 14:00:00,45.75,0.01,7.92,6.86,0.51
2020-11-10 15:00:00,47.12,0.0,7.34,6.19,0.48
2020-11-10 16:00:00,55.56,0.0,6.45,3.96,0.36
2020-11-10 17:00:00,65.31,0.0,5.8,2.91,-999.0
2020-11-10 18:00:00,68.0,0.0,5.29,2.82,-999.0
2020-11-10 19:00:00,70.56,0.0,4.72,2.67,-999.0
2020-11-10 20:00:00,74.0,0.0,4.28,2.56,-999.0
2020-11-10 21:00:00,78.19,0.0,4.18,2.57,-999.0
2020-11-10 22:00:00,81.88,0.0,4.28,2.65,-999.0
2020-11-10 23:00:00,85.69,0.0,4.39,2.72,-999.0
2020-11-11 00:00:00,88.5,0.0,4.24,2.67,-999.0
2020-11-11 01:00:00,89.31,0.0,3.74,2.47,-999.0
2020-11-11 02:00:00,88.88,0.0,3.22,2.19,-999.0
2020-11-11 03:00:00,86.56,0.0,2.39,1.71,-999.0
2020-11-11 04:00:00,82.56,0.0,0.89,0.68,-999.0
2020-11-11 05:00:00,85.62,0.0,1.31,0.98,-999.0
2020-11-11 06:00:00,92.38,0.0,0.27,0.2,0.38
2020-11-11 07:00:00,86.44,0.0,2.97,2.16,0.41
2020-11-11 08:00:00,72.81,0.04,3.55,3.2,0.41
2020-11-11 09:00:00,60.38,0.03,4.0,3.65,0.36
2020-11-11 10:00:00,54.44,0.02,4.42,3.99,0.39
2020-11-11 11:00:00,49.88,0.02,4.66,4.18,0.27
2020-11-11 12:00:00,45.88,0.03,4.74,4.22,0.33
2020-11-11 13:00:00,44.56,0.03,4.84,4.28,0.34
2020-11-11 14:00:00,45.44,0.04,4.89,4.31,0.38
2020-11-11 15:00:00,47.56,0.01,4.73,4.13,0.27
2020-11-11 16:00:00,58.06,0.01,4.08,2.48,0.36
2020-11-11 17:00:00,66.62,0.01,3.1,1.88,-999.0
2020-11-11 18:00:00,69.88,0.01,2.23,1.43,-999.0
2020-11-11 19:00:00,73.5,0.01,1.62,1.06,-999.0
2020-11-11 20:00:00,77.62,0.01,1.35,0.92,-999.0
2020-11-11 21:00:00,81.12,0.01,1.56,1.06,-999.0
2020-11-11 22:00:00,84.81,0.01,2.05,1.35,-999.0
2020-11-11 23:00:00,88.38,0.02,2.48,1.67,-999.0
2020-11-12 00:00:00,90.94,0.01,2.94,2.03,-999.0
2020-11-12 01:00:00,92.5,0.01,3.48,2.38,-999.0
2020-11-12 02:00:00,92.75,0.01,3.94,2.63,-999.0
2020-11-12 03:00:00,91.81,0.03,4.15,2.64,-999.0
2020-11-12 04:00:00,90.69,0.02,4.21,2.9,-999.0
2020-11-12 05:00:00,90.62,0.03,4.24,3.09,-999.0
2020-11-12 06:00:00,91.56,0.03,4.04,2.72,0.36
2020-11-12 07:00:00,85.94,0.03,3.66,3.28,0.45
2020-11-12 08:00:00,74.44,0.04,3.19,3.02,0.51
2020-11-12 09:00:00,61.88,0.04,1.85,1.9,0.55
2020-11-12 10:00:00,52.38,0.03,0.99,0.87,0.51
2020-11-12 11:00:00,45.81,0.04,1.15,0.81,0.56
2020-11-12 12:00:00,42.62,0.04,1.66,1.3,0.54
2020-11-12 13:00:00,41.62,0.04,2.13,1.81,0.5
2020-11-12 14:00:00,42.19,0.04,2.4,2.15,0.46
2020-11-12 15:00:00,44.62,0.01,2.44,2.26,0.39
2020-11-12 16:00:00,55.5,0.01,2.84,1.8,0.33
2020-11-12 17:00:00,64.56,0.01,3.94,2.23,-999.0
2020-11-12 18:00:00,68.69,0.05,4.82,2.75,-999.0
2020-11-12 19:00:00,75.19,0.05,5.46,3.13,-999.0
2020-11-12 20:00:00,81.62,0.05,5.68,3.38,-999.0
2020-11-12 21:00:00,87.31,0.05,5.53,3.44,-999.0
2020-11-12 22:00:00,92.5,0.05,5.12,3.03,-999.0
2020-11-12 23:00:00,95.19,0.05,4.56,2.63,-999.0
2020-11-13 00:00:00,95.0,0.06,4.08,2.82,-999.0
2020-11-13 01:00:00,94.88,0.07,3.73,2.67,-999.0
2020-11-13 02:00:00,94.69,0.09,3.57,2.52,-999.0
2020-11-13 03:00:00,94.0,0.1,3.51,2.49,-999.0
2020-11-13 04:00:00,93.38,0.1,3.44,2.47,-999.0
2020-11-13 05:00:00,92.56,0.12,3.42,2.53,-999.0
2020-11-13 06:00:00,92.88,0.14,3.45,2.26,0.27
2020-11-13 07:00:00,87.06,0.14,3.29,2.97,0.3
2020-11-13 08:00:00,76.88,0.16,3.17,2.99,0.32
2020-11-13 09:00:00,67.19,0.23,2.9,2.82,0.37
2020-11-13 10:00:00,58.12,0.14,2.53,2.51,0.45
2020-11-13 11:00:00,51.5,0.1,2.43,2.43,0.49
2020-11-13 12:00:00,47.31,0.07,2.6,2.58,0.5
2020-11-13 13:00:00,44.38,0.04,2.89,2.81,0.48
2020-11-13 14:00:00,43.44,0.02,3.21,3.06,0.42
2020-11-13 15:00:00,44.5,0.0,3.6,3.34,0.43
2020-11-13 16:00:00,55.06,0.0,4.09,2.64,0.38
2020-11-13 17:00:00,66.5,0.0,4.73,2.66,-999.0
2020-11-13 18:00:00,70.44,0.0,5.02,2.84,-999.0
2020-11-13 19:00:00,77.38,0.0,4.93,2.81,-999.0
2020-11-13 20:00:00,85.56,0.0,4.67,2.7,-999.0
2020-11-13 21:00:00,94.12,0.0,4.16,2.47,-999.0
2020-11-13 22:00:00,100.0,0.0,3.54,2.19,-999.0
2020-11-13 23:00:00,100.0,0.0,3.12,1.81,-999.0
2020-11-14 00:00:00,99.5,0.0,2.62,1.79,-999.0
2020-11-14 01:00:00,100.0,0.0,2.17,1.32,-999.0
2020-11-14 02:00:00,100.0,0.0,1.97,1.22,-999.0
2020-11-14 03:00:00,100.0,0.0,1.9,1.19,-999.0
2020-11-14 04:00:00,100.0,0.0,1.94,1.21,-999.0
2020-11-14 05:00:00,99.75,0.0,1.87,1.25,-999.0
2020-11-14 06:00:00,99.19,0.0,1.72,1.18,0.48
2020-11-14 07:00:00,91.94,0.0,1.57,1.46,0.64
2020-11-14 08:00:00,78.62,0.0,1.72,1.58,0.7
2020-11-14 09:00:00,57.25,0.0,2.39,2.2,0.73
2020-11-14 10:00:00,41.56,0.0,2.54,2.41,0.72
2020-11-14 11:00:00,35.5,0.0,2.15,2.08,0.78
2020-11-14 12:00:00,31.06,0.0,1.65,1.62,0.8
2020-11-14 13:00:00,27.5,0.0,1.24,1.26,0.8
2020-11-14 14:00:00,25.62,0.0,1.03,1.07,0.75
2020-11-14 15:00:00,26.19,0.0,1.21,1.21,0.66
2020-11-14 16:00:00,39.5,0.0,1.94,1.32,0.45
2020-11-14 17:00:00,43.56,0.0,2.85,1.95,-999.0
2020-11-14 18:00:00,47.5,0.0,3.36,2.25,-999.0
2020-11-14 19:00:00,51.62,0.0,3.7,2.42,-999.0
2020-11-14 20:00:00,56.75,0.0,4.26,2.62,-999.0
2020-11-14 21:00:00,62.25,0.0,4.91,2.7,-999.0
2020-11-14 22:00:00,70.75,0.0,5.04,2.61,-999.0
2020-11-14 23:00:00,84.06,0.0,4.75,2.5,-999.0
2020-11-15 00:00:00,96.44,0.0,4.49,2.45,-999.0
2020-11-15 01:00:00,100.0,0.0,4.49,2.41,-999.0
2020-11-15 02:00:00,100.0,0.0,4.7,2.66,-999.0
2020-11-15 03:00:00,98.19,0.0,4.99,3.32,-999.0
2020-11-15 04:00:00,97.69,0.0,5.28,3.54,-999.0
2020-11-15 05:00:00,97.06,0.0,5.67,3.97,-999.0
2020-11-15 06:00:00,97.69,0.0,5.84,4.12,0.35
2020-11-15 07:00:00,88.81,0.0,5.7,4.91,0.55
2020-11-15 08:00:00,74.75,0.0,5.5,4.95,0.63
2020-11-15 09:00:00,55.38,0.0,5.08,4.63,0.7
2020-11-15 10:00:00,38.12,0.0,4.31,3.87,0.72
2020-11-15 11:00:00,30.25,0.0,3.62,3.17,0.72
2020-11-15 12:00:00,26.25,0.0,3.25,2.8,0.71
2020-11-15 13:00:00,24.19,0.0,2.97,2.53,0.7
2020-11-15 14:00:00,23.69,0.0,2.66,2.25,0.62
2020-11-15 15:00:00,25.88,0.0,2.14,1.81,0.55
2020-11-15 16:00:00,38.88,0.0,1.09,0.77,0.4
2020-11-15 17:00:00,39.06,0.0,1.59,1.01,-999.0
2020-11-15 18:00:00,44.88,0.0,2.92,1.76,-999.0
2020-11-15 19:00:00,53.75,0.0,4.0,2.58,-999.0
2020-11-15 20:00:00,61.69,0.0,4.4,2.85,-999.0
2020-11-15 21:00:00,68.12,0.0,4.29,2.6,-999.0
2020-11-15 22:00:00,73.62,0.0,4.02,2.33,-999.0
2020-11-15 23:00:00,77.25,0.0,3.66,2.1,-999.0
2020-11-16 00:00:00,78.38,0.0,3.24,1.89,-999.0
2020-11-16 01:00:00,78.38,0.0,2.76,1.67,-999.0
2020-11-16 02:00:00,78.38,0.0,2.39,1.5,-999.0
2020-11-16 03:00:00,79.5,0.0,2.38,1.5,-999.0
2020-11-16 04:00:00,82.38,0.0,2.61,1.66,-999.0
2020-11-16 05:00:00,86.19,0.0,2.95,1.88,-999.0
2020-11-16 06:00:00,90.5,0.0,3.23,2.05,0.34
2020-11-16 07:00:00,78.5,0.0,3.1,2.34,0.52
2020-11-16 08:00:00,64.25,0.0,2.91,2.6,0.59
2020-11-16 09:00:00,49.44,0.0,3.63,3.18,0.67
2020-11-16 10:00:00,41.75,0.0,4.01,3.51,0.7
2020-11-16 11:00:00,38.19,0.0,4.52,3.95,0.69
2020-11-16 12:00:00,37.0,0.0,5.03,4.41,0.6
2020-11-16 13:00:00,37.75,0.0,5.39,4.73,0.54
2020-11-16 14:00:00,40.0,0.0,5.49,4.81,0.47
2020-11-16 15:00:00,43.81,0.0,5.23,4.52,0.42
2020-11-16 16:00:00,55.38,0.0,4.55,2.79,0.31
2020-11-16 17:00:00,62.69,0.0,3.62,2.13,-999.0
2020-11-16 18:00:00,64.69,0.03,2.9,1.83,-999.0
2020-11-16 19:00:00,65.06,0.05,2.12,1.46,-999.0
2020-11-16 20:00:00,65.75,0.07,1.63,1.17,-999.0
2020-11-16 21:00:00,69.69,0.07,2.07,1.48,-999.0
2020-11-16 22:00:00,76.19,0.05,3.06,2.07,-999.0
2020-11-16 23:00:00,81.62,0.05,3.64,2.36,-999.0
2020-11-17 00:00:00,85.12,0.06,3.65,2.34,-999.0
2020-11-17 01:00:00,88.12,0.04,3.48,2.27,-999.0
2020-11-17 02:00:00,90.56,0.01,3.34,2.21,-999.0
2020-11-17 03:00:00,92.56,0.01,3.22,2.15,-999.0
2020-11-17 04:00:00,94.44,0.01,3.1,2.1,-999.0
2020-11-17 05:00:00,95.81,0.0,3.01,2.05,-999.0
2020-11-17 06:00:00,98.25,0.0,3.0,2.04,0.34
2020-11-17 07:00:00,88.88,0.0,2.9,2.02,0.52
2020-11-17 08:00:00,73.75,0.04,3.19,2.78,0.54
2020-11-17 09:00:00,59.94,0.03,3.99,3.57,0.56
2020-11-17 10:00:00,53.19,0.03,4.26,3.83,0.52
2020-11-17 11:00:00,49.81,0.04,4.57,4.07,0.47
2020-11-17 12:00:00,47.69,0.06,4.88,4.34,0.44
2020-11-17 13:00:00,46.88,0.09,5.06,4.48,0.43
2020-11-17 14:00:00,48.69,0.07,5.01,4.45,0.39
2020-11-17 15:00:00,53.12,0.03,4.67,4.1,0.4
2020-11-17 16:00:00,65.38,0.03,4.11,2.51,0.31
2020-11-17 17:00:00,76.69,0.06,3.88,2.15,-999.0
2020-11-17 18:00:00,81.56,0.35,3.66,1.98,-999.0
2020-11-17 19:00:00,86.12,0.22,3.32,1.92,-999.0
2020-11-17 20:00:00,89.5,0.09,2.93,1.85,-999.0
2020-11-17 21:00:00,91.19,0.04,2.56,1.7,-999.0
2020-11-17 22:00:00,92.75,0.02,2.25,1.56,-999.0
2020-11-17 23:00:00,94.75,0.01,2.12,1.49,-999.0
2020-11-18 00:00:00,96.75,0.01,2.15,1.52,-999.0
2020-11-18 01:00:00,99.0,0.0,2.29,1.62,-999.0
2020-11-18 02:00:00,100.0,0.0,2.4,1.7,-999.0
2020-11-18 03:00:00,100.0,0.0,2.45,1.74,-999.0
2020-11-18 04:00:00,100.0,0.0,2.6,1.84,-999.0
2020-11-18 05:00:00,100.0,0.01,2.79,1.93,-999.0
2020-11-18 06:00:00,100.0,0.02,2.71,1.83,0.42
2020-11-18 07:00:00,95.94,0.03,2.35,1.95,0.59
2020-11-18 08:00:00,80.44,0.07,2.21,2.04,0.68
2020-11-18 09:00:00,61.56,0.05,2.18,2.09,0.72
2020-11-18 10:00:00,51.19,0.01,2.02,1.97,0.73
2020-11-18 11:00:00,44.19,0.01,1.96,1.94,0.66
2020-11-18 12:00:00,40.06,0.0,1.98,1.96,0.66
2020-11-18 13:00:00,37.44,0.0,1.97,1.95,0.61
2020-11-18 14:00:00,36.69,0.0,2.02,1.98,0.6
2020-11-18 15:00:00,38.0,0.0,2.14,2.05,0.55
2020-11-18 16:00:00,53.81,0.0,2.77,1.8,0.38
2020-11-18 17:00:00,60.94,0.0,3.88,2.47,-999.0
2020-11-18 18:00:00,65.44,0.0,4.81,2.9,-999.0
2020-11-18 19:00:00,72.69,0.0,5.37,3.12,-999.0
2020-11-18 20:00:00,82.06,0.0,5.53,3.18,-999.0
2020-11-18 21:00:00,93.12,0.0,5.35,3.0,-999.0
2020-11-18 22:00:00,100.0,0.0,5.01,2.64,-999.0
2020-11-18 23:00:00,100.0,0.0,4.66,2.4,-999.0
2020-11-19 00:00:00,100.0,0.0,4.47,3.05,-999.0
2020-11-19 01:00:00,100.0,0.0,4.46,3.09,-999.0
2020-11-19 02:00:00,100.0,0.0,4.52,2.97,-999.0
2020-11-19 03:00:00,100.0,0.0,4.68,3.18,-999.0
2020-11-19 04:00:00,100.0,0.0,4.91,3.34,-999.0
2020-11-19 05:00:00,100.0,0.0,5.0,2.87,-999.0
2020-11-19 06:00:00,100.0,0.0,5.0,2.99,0.36
2020-11-19 07:00:00,89.19,0.0,4.65,3.84,0.52
2020-11-19 08:00:00,72.44,0.0,4.83,4.34,0.64
2020-11-19 09:00:00,58.19,0.0,5.53,5.01,0.69
2020-11-19 10:00:00,49.81,0.0,4.93,4.59,0.7
2020-11-19 11:00:00,43.12,0.0,4.13,3.82,0.7
2020-11-19 12:00:00,37.5,0.0,3.32,3.01,0.7
2020-11-19 13:00:00,33.31,0.0,2.59,2.24,0.69
2020-11-19 14:00:00,31.19,0.0,1.97,1.63,0.64
2020-11-19 15:00:00,32.56,0.0,1.26,1.01,0.55
2020-11-19 16:00:00,45.38,0.0,1.9,1.19,0.36
2020-11-19 17:00:00,50.19,0.0,3.96,2.4,-999.0
2020-11-19 18:00:00,59.12,0.0,5.53,3.28,-999.0
2020-11-19 19:00:00,70.31,0.0,6.53,3.83,-999.0
2020-11-19 20:00:00,81.94,0.0,6.88,3.91,-999.0
2020-11-19 21:00:00,93.31,0.0,6.69,3.67,-999.0
2020-11-19 22:00:00,100.0,0.0,6.35,3.45,-999.0
2020-11-19 23:00:00,100.0,0.0,5.84,3.96,-999.0
2020-11-20 00:00:00,98.06,0.0,5.29,4.03,-999.0
2020-11-20 01:00:00,97.25,0.01,4.89,3.9,-999.0
2020-11-20 02:00:00,97.12,0.01,4.64,3.72,-999.0
2020-11-20 03:00:00,96.94,0.01,4.56,3.79,-999.0
2020-11-20 04:00:00,96.94,0.01,4.69,3.91,-999.0
2020-11-20 05:00:00,97.19,0.01,4.82,3.98,-999.0
2020-11-20 06:00:00,97.38,0.05,4.76,4.04,0.34
2020-11-20 07:00:00,91.38,0.14,4.9,4.37,0.35
2020-11-20 08:00:00,78.88,0.19,5.01,4.56,0.45
2020-11-20 09:00:00,65.75,0.12,5.36,4.84,0.45
2020-11-20 10:00:00,56.31,0.06,5.49,4.91,0.23
2020-11-20 11:00:00,53.88,0.04,5.02,4.43,0.18
2020-11-20 12:00:00,53.44,0.07,4.69,4.03,0.12
2020-11-20 13:00:00,54.75,0.1,4.42,3.84,0.13
2020-11-20 14:00:00,61.25,0.19,4.47,3.95,0.14
2020-11-20 15:00:00,73.0,0.35,4.6,3.99,0.12
2020-11-20 16:00:00,85.06,0.44,3.93,3.08,0.27
2020-11-20 17:00:00,90.31,0.34,4.16,3.22,-999.0
2020-11-20 18:00:00,91.88,0.33,5.3,4.18,-999.0
2020-11-20 19:00:00,93.06,0.55,6.15,4.84,-999.0
2020-11-20 20:00:00,93.81,1.0,7.41,5.49,-999.0
2020-11-20 21:00:00,94.44,0.68,8.78,6.08,-999.0
2020-11-20 22:00:00,94.62,0.24,9.19,6.07,-999.0
2020-11-20 23:00:00,94.5,0.1,9.18,6.15,-999.0
2020-11-21 00:00:00,95.25,0.05,8.69,5.73,-999.0
2020-11-21 01:00:00,97.56,0.04,7.95,4.84,-999.0
2020-11-21 02:00:00,96.81,0.36,8.75,5.52,-999.0
2020-11-21 03:00:00,96.44,1.6,8.35,5.31,-999.0
2020-11-21 04:00:00,97.25,2.97,7.92,5.01,-999.0
2020-11-21 05:00:00,96.44,2.66,7.26,4.91,-999.0
2020-11-21 06:00:00,95.5,1.46,6.6,4.66,0.2
2020-11-21 07:00:00,94.0,1.24,5.42,4.19,0.1
2020-11-21 08:00:00,90.44,0.78,5.41,4.56,0.13
2020-11-21 09:00:00,86.94,0.52,6.37,5.4,0.08
2020-11-21 10:00:00,81.38,0.71,8.21,6.79,0.13
2020-11-21 11:00:00,76.88,1.09,9.38,7.81,0.1
2020-11-21 12:00:00,75.25,0.97,9.27,7.78,0.09
2020-11-21 13:00:00,74.88,1.45,8.48,7.11,0.12
2020-11-21 14:00:00,76.62,4.15,7.5,6.24,0.08
2020-11-21 15:00:00,83.31,3.23,6.21,4.77,0.08
2020-11-21 16:00:00,91.69,1.33,6.25,3.99,0.26
2020-11-21 17:00:00,94.44,0.97,7.48,5.67,-999.0
2020-11-21 18:00:00,93.62,6.21,7.04,5.97,-999.0
2020-11-21 19:00:00,93.81,2.21,4.83,4.03,-999.0
2020-11-21 20:00:00,95.0,0.73,3.46,2.6,-999.0
2020-11-21 21:00:00,95.19,0.37,2.63,1.99,-999.0
2020-11-21 22:00:00,95.38,0.21,1.98,1.53,-999.0
2020-11-21 23:00:00,96.88,0.21,1.46,0.91,-999.0
2020-11-22 00:00:00,98.0,0.18,1.17,0.72,-999.0
2020-11-22 01:00:00,97.81,0.25,1.21,0.94,-999.0
2020-11-22 02:00:00,98.44,0.3,1.67,1.34,-999.0
2020-11-22 03:00:00,97.31,0.4,2.49,2.09,-999.0
2020-11-22 04:00:00,95.88,0.59,3.22,2.65,-999.0
2020-11-22 05:00:00,95.56,0.84,3.58,2.98,-999.0
2020-11-22 06:00:00,95.44,0.85,3.64,2.95,0.31
2020-11-22 07:00:00,92.75,0.57,4.02,3.37,0.32
2020-11-22 08:00:00,83.94,0.31,4.54,3.92,0.33
2020-11-22 09:00:00,71.25,0.25,4.33,3.83,0.36
2020-11-22 10:00:00,60.62,0.17,3.84,3.48,0.37
2020-11-22 11:00:00,53.69,0.14,3.23,3.02,0.42
2020-11-22 12:00:00,50.19,0.21,2.71,2.61,0.41
2020-11-22 13:00:00,49.19,0.32,2.34,2.32,0.38
2020-11-22 14:00:00,49.38,0.3,1.98,2.0,0.36
2020-11-22 15:00:00,52.06,0.15,2.04,2.0,0.39
2020-11-22 16:00:00,71.38,0.03,2.97,1.87,0.29
2020-11-22 17:00:00,79.56,0.02,3.92,2.42,-999.0
2020-11-22 18:00:00,84.81,0.0,4.17,2.5,-999.0
2020-11-22 19:00:00,90.06,0.0,3.96,2.42,-999.0
2020-11-22 20:00:00,95.56,0.0,3.53,2.24,-999.0
2020-11-22 21:00:00,100.0,0.0,3.06,2.01,-999.0
2020-11-22 22:00:00,100.0,0.0,2.67,1.8,-999.0
2020-11-22 23:00:00,100.0,0.0,2.22,1.54,-999.0
2020-11-23 00:00:00,100.0,0.0,1.78,1.26,-999.0
2020-11-23 01:00:00,100.0,0.0,1.72,1.21,-999.0
2020-11-23 02:00:00,100.0,0.0,1.54,1.08,-999.0
2020-11-23 03:00:00,99.31,0.0,1.15,0.81,-999.0
2020-11-23 04:00:00,97.75,0.0,0.53,0.36,-999.0
2020-11-23 05:00:00,98.44,0.0,0.33,0.25,-999.0
2020-11-23 06:00:00,99.69,0.0,0.84,0.57,0.41
2020-11-23 07:00:00,95.19,0.0,1.13,1.02,0.52
2020-11-23 08:00:00,86.06,0.0,1.3,1.25,0.61
2020-11-23 09:00:00,69.5,0.0,1.82,1.62,0.69
2020-11-23 10:00:00,51.88,0.0,2.55,2.31,0.69
2020-11-23 11:00:00,45.38,0.0,2.9,2.61,0.67
2020-11-23 12:00:00,41.94,0.0,3.23,2.9,0.63
2020-11-23 13:00:00,40.38,0.0,3.53,3.16,0.61
2020-11-23 14:00:00,40.31,0.0,3.79,3.39,0.59
2020-11-23 15:00:00,43.56,0.0,3.98,3.43,0.55
2020-11-23 16:00:00,62.44,0.0,3.98,2.41,0.38
2020-11-23 17:00:00,69.88,0.0,4.13,2.59,-999.0
2020-11-23 18:00:00,74.94,0.0,4.29,2.68,-999.0
2020-11-23 19:00:00,80.75,0.0,4.43,2.75,-999.0
2020-11-23 20:00:00,88.25,0.0,4.62,2.82,-999.0
2020-11-23 21:00:00,96.88,0.0,4.61,2.77,-999.0
2020-11-23 22:00:00,100.0,0.0,4.37,2.62,-999.0
2020-11-23 23:00:00,100.0,0.0,3.95,2.36,-999.0
2020-11-24 00:00:00,100.0,0.0,3.57,1.97,-999.0
2020-11-24 01:00:00,100.0,0.0,3.21,2.27,-999.0
2020-11-24 02:00:00,100.0,0.0,2.97,2.18,-999.0
2020-11-24 03:00:00,100.0,0.0,2.96,2.23,-999.0
2020-11-24 04:00:00,100.0,0.0,2.98,2.31,-999.0
2020-11-24 05:00:00,100.0,0.0,2.9,2.19,-999.0
2020-11-24 06:00:00,100.0,0.0,2.71,2.11,0.45
2020-11-24 07:00:00,93.19,0.0,2.31,2.08,0.59
2020-11-24 08:00:00,81.44,0.0,1.81,1.73,0.69
2020-11-24 09:00:00,64.69,0.0,1.56,1.45,0.73
2020-11-24 10:00:00,48.25,0.0,1.23,1.17,0.75
2020-11-24 11:00:00,40.12,0.0,1.09,1.05,0.77
2020-11-24 12:00:00,35.69,0.0,1.21,1.16,0.73
2020-11-24 13:00:00,33.81,0.0,1.29,1.25,0.73
2020-11-24 14:00:00,33.75,0.0,1.27,1.23,0.7
