datetime,Load,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,ALLSKY_SFC_LW_DWN
2020-12-14 11:00:00,393.766203,4.09,50.25,0.0,81.37,3.9,284.73,4.45,284.87,527.41,553.17,745.52,0.21,57.95,225.9,238.92,28.71,0.56,2.8,7.83,-1.82,3.01,278.52
2020-12-14 12:00:00,387.314428,4.33,50.62,0.0,81.3,4.21,282.54,4.79,282.63,531.59,536.35,722.35,0.21,59.05,227.6,232.05,28.73,0.54,2.67,8.48,-1.14,3.67,263.42
2020-12-14 13:00:00,370.215952,4.46,51.38,0.0,81.27,4.41,281.33,5.08,281.34,431.73,456.23,628.58,0.21,63.42,184.75,197.48,22.88,0.37,1.83,8.69,-0.75,3.97,273.62
2020-12-14 14:00:00,364.995009,4.52,53.88,0.0,81.27,4.29,280.72,5.14,280.78,299.77,321.7,470.62,0.23,70.43,126.45,138.55,15.08,0.16,0.83,8.33,-0.43,3.95,274.52
2020-12-14 15:00:00,371.646115,4.82,68.56,0.0,81.29,2.71,280.95,4.55,281.08,146.47,150.7,259.23,0.24,79.37,59.92,63.27,6.51,0.03,0.15,5.76,0.44,3.11,256.9
2020-12-14 16:00:00,390.770567,4.33,78.75,0.0,81.31,2.72,279.27,3.99,279.46,13.83,12.58,37.7,0.19,88.46,4.3,4.83,0.59,0.0,0.02,2.26,-1.02,0.62,286.92
2020-12-14 17:00:00,438.365423,4.33,81.38,0.0,81.35,2.51,273.75,3.63,273.82,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.86,-0.97,0.44,287.75
2020-12-14 18:00:00,454.297808,4.39,82.75,0.0,81.38,2.29,265.69,3.28,265.77,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.74,-0.85,0.44,250.65
2020-12-14 19:00:00,446.909758,4.39,85.88,0.0,81.39,2.26,258.85,3.26,259.09,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.27,-0.81,0.23,241.23
2020-12-14 20:00:00,429.347912,4.46,89.25,0.0,81.38,2.23,252.71,3.19,253.07,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.81,-0.74,0.03,240.02
2020-12-14 21:00:00,417.922297,4.46,91.25,0.0,81.37,2.12,244.19,3.02,244.56,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.65,-0.03,236.8
2020-12-14 22:00:00,402.310152,4.52,93.88,0.0,81.35,2.11,234.02,3.0,233.99,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.27,-0.58,-0.16,241.55
2020-12-14 23:00:00,378.985031,4.52,97.12,0.0,81.33,2.2,226.15,3.16,226.3,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.12,-0.52,-0.32,238.1
2020-12-15 00:00:00,337.584711,4.52,100.0,0.0,81.32,2.31,223.63,3.36,223.49,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.55,-0.46,-0.51,233.98
2020-12-15 01:00:00,310.669858,4.58,100.0,0.0,81.33,2.38,224.34,3.51,224.37,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.88,-0.38,-0.63,231.3
2020-12-15 02:00:00,296.111558,4.58,100.0,0.0,81.33,2.4,227.24,3.57,227.22,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.16,-0.3,-0.73,232.73
2020-12-15 03:00:00,288.977626,4.64,100.0,0.0,81.33,2.36,230.51,3.5,230.52,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.31,-0.21,-0.76,233.05
2020-12-15 04:00:00,286.192833,4.64,100.0,0.0,81.33,2.2,231.91,3.25,231.73,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.24,-0.15,-0.69,240.0
2020-12-15 05:00:00,286.017846,4.64,100.0,0.0,81.35,2.0,229.91,2.97,229.81,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.02,-0.14,-0.58,238.4
2020-12-15 06:00:00,290.31789,4.64,100.0,0.0,81.37,1.81,227.63,2.71,227.34,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.19,-0.44,246.02
2020-12-15 07:00:00,293.643905,4.64,96.0,0.0,81.4,1.72,222.61,2.4,222.89,65.05,93.35,173.88,0.2,82.89,27.0,37.8,3.47,0.01,0.05,0.36,-0.19,0.08,265.65
2020-12-15 08:00:00,328.316174,4.7,85.06,0.0,81.43,1.69,213.1,1.94,213.69,230.18,270.6,397.7,0.22,73.55,96.45,115.27,11.52,0.1,0.5,2.37,0.13,1.26,249.65
2020-12-15 09:00:00,361.399988,4.82,77.25,0.0,81.44,1.46,195.82,1.53,196.03,386.11,425.1,576.67,0.23,65.77,164.25,183.33,20.43,0.3,1.48,4.05,0.45,2.25,260.48
2020-12-15 10:00:00,378.682206,4.88,66.06,0.0,81.43,1.57,186.59,1.78,192.39,487.02,529.77,694.98,0.23,60.35,208.38,229.17,26.66,0.48,2.4,6.51,0.65,3.58,280.55
2020-12-15 11:00:00,388.833365,4.46,47.81,0.0,81.37,2.55,212.86,3.02,215.3,561.42,568.38,744.5,0.22,58.0,240.4,245.48,30.59,0.59,2.92,9.76,-0.76,4.5,265.05
2020-12-15 12:00:00,383.13128,4.27,41.88,0.0,81.31,2.93,216.32,3.45,216.53,520.83,549.77,721.9,0.23,59.08,222.35,237.77,28.27,0.53,2.6,11.19,-1.26,4.96,269.3
2020-12-15 13:00:00,369.340681,4.27,40.88,0.0,81.26,2.98,210.4,3.53,210.42,450.76,467.92,628.7,0.23,63.41,192.8,202.25,23.74,0.38,1.85,11.48,-1.32,5.08,274.1
2020-12-15 14:00:00,363.787071,4.7,46.94,0.0,81.25,2.41,203.25,3.23,203.22,320.24,331.35,471.27,0.24,70.4,134.38,142.45,15.51,0.16,0.83,10.83,-0.06,5.38,266.25
2020-12-15 15:00:00,367.728609,5.19,59.19,0.0,81.25,1.6,189.28,2.53,190.68,153.59,156.62,260.3,0.25,79.32,62.67,65.5,6.69,0.03,0.15,8.86,1.33,5.09,255.98
2020-12-15 16:00:00,385.188734,4.21,56.06,0.0,81.26,1.73,171.18,2.45,171.95,15.07,13.3,38.42,0.23,88.43,4.6,4.98,0.6,0.0,0.02,6.75,-1.37,2.69,264.58
2020-12-15 17:00:00,436.940748,4.09,60.44,0.0,81.27,2.05,155.0,2.94,155.68,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.17,-1.81,1.68,255.33
2020-12-15 18:00:00,454.456478,4.03,66.25,0.0,81.28,2.49,147.71,3.65,148.11,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.71,-1.95,0.88,254.4
2020-12-15 19:00:00,444.669499,3.97,71.62,0.0,81.27,2.85,145.74,4.28,145.93,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.4,-2.16,0.12,259.8
2020-12-15 20:00:00,428.844704,3.97,77.56,0.0,81.25,3.11,145.95,4.79,145.97,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.12,-2.31,-0.6,255.05
2020-12-15 21:00:00,417.249626,3.97,82.31,0.0,81.23,3.26,146.04,5.18,146.19,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.37,-2.24,-0.93,249.92
2020-12-15 22:00:00,401.643456,4.03,84.12,0.0,81.21,3.27,146.8,5.48,146.51,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.34,-1.99,-0.82,248.0
2020-12-15 23:00:00,375.885767,4.15,85.56,0.01,81.19,3.17,148.82,5.52,148.24,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.37,-1.74,-0.68,275.73
2020-12-16 00:00:00,336.640418,4.21,87.81,0.04,81.18,3.1,148.59,5.53,147.99,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.29,-1.47,-0.6,272.33
2020-12-16 01:00:00,309.970084,4.21,90.38,0.03,81.17,3.23,143.85,5.79,143.56,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.02,-1.38,-0.7,281.23
2020-12-16 02:00:00,295.588542,4.21,93.69,0.02,81.14,3.27,138.97,5.85,138.79,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.54,-1.47,-1.01,278.8
2020-12-16 03:00:00,289.33071,4.15,94.19,0.01,81.09,3.23,137.25,5.94,138.3,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1.6,-1.15,303.2
2020-12-16 04:00:00,284.991912,4.15,97.5,0.29,81.07,2.96,138.53,5.25,138.32,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.23,-1.71,-1.47,300.62
2020-12-16 05:00:00,284.521565,4.21,96.56,1.25,81.12,2.43,160.46,4.36,160.98,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.97,-1.55,-1.26,297.65
2020-12-16 06:00:00,291.114321,4.27,98.19,1.01,81.14,2.41,158.1,4.28,158.45,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.87,-1.22,-1.05,286.42
2020-12-16 07:00:00,295.960395,4.46,95.56,0.49,81.13,2.84,141.71,4.89,142.27,9.52,70.15,170.73,0.16,83.02,3.98,27.7,0.56,0.0,0.0,-0.13,-0.76,-0.45,322.83
2020-12-16 08:00:00,326.767942,4.64,90.06,0.49,81.12,4.46,132.66,5.1,134.69,36.13,224.2,395.3,0.16,73.66,15.6,91.83,2.24,0.02,0.08,1.27,-0.16,0.55,327.1
2020-12-16 09:00:00,365.225578,4.88,87.12,0.6,81.1,4.65,141.76,5.23,144.72,67.65,368.33,574.73,0.17,65.86,30.83,154.23,4.57,0.06,0.3,2.44,0.53,1.48,329.75
2020-12-16 10:00:00,392.661261,5.19,82.06,0.6,81.08,5.0,169.66,5.95,172.91,112.36,459.85,693.52,0.18,60.43,49.58,192.4,6.91,0.12,0.58,4.22,1.45,2.83,338.88
2020-12-16 11:00:00,409.439613,5.55,78.19,0.52,81.03,5.78,198.26,7.01,199.46,69.55,495.98,743.65,0.17,58.05,31.95,207.1,4.59,0.09,0.4,5.8,2.33,4.07,352.0
2020-12-16 12:00:00,412.179985,5.74,74.06,0.49,80.96,6.44,214.33,7.86,214.46,75.43,475.35,721.62,0.17,59.1,34.62,197.85,5.02,0.09,0.45,7.01,2.73,4.87,353.05
2020-12-16 13:00:00,392.978975,5.68,70.5,0.44,80.93,6.9,220.69,8.4,220.51,89.65,399.5,629.0,0.18,63.41,40.5,165.52,5.71,0.09,0.42,7.66,2.67,5.17,354.55
2020-12-16 14:00:00,384.613451,5.74,72.25,0.38,80.94,6.28,225.05,7.67,224.75,41.96,274.88,472.08,0.16,70.37,17.92,112.55,2.63,0.02,0.12,7.33,2.69,5.01,345.92
2020-12-16 15:00:00,390.0661,5.92,81.69,0.45,80.97,4.13,227.99,5.73,228.26,33.45,121.88,261.5,0.18,79.27,13.45,48.45,1.79,0.01,0.05,6.02,3.15,4.58,337.88
2020-12-16 16:00:00,408.71623,5.8,94.75,0.62,81.0,2.35,229.85,4.23,230.32,9.31,10.75,39.2,0.14,88.4,2.52,4.05,0.37,0.0,0.0,3.6,2.87,3.23,320.92
2020-12-16 17:00:00,447.554305,5.74,100.0,0.72,81.05,2.13,223.07,3.83,223.01,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.65,2.73,2.69,313.1
2020-12-16 18:00:00,454.876476,5.68,100.0,1.45,81.09,2.1,210.85,3.87,211.64,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.47,2.7,2.58,316.12
2020-12-16 19:00:00,444.298269,5.68,100.0,1.68,81.11,2.33,203.48,4.41,204.61,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.18,2.63,2.4,308.62
2020-12-16 20:00:00,428.644253,5.62,100.0,1.43,81.12,2.54,203.96,4.91,205.06,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.0,2.55,2.27,314.88
2020-12-16 21:00:00,417.495507,5.62,100.0,0.94,81.11,2.64,208.31,5.18,209.04,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.74,2.47,2.1,315.98
2020-12-16 22:00:00,402.237698,5.62,100.0,0.58,81.1,2.61,215.02,4.96,215.64,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.58,2.46,2.01,314.3
2020-12-16 23:00:00,378.552593,5.62,100.0,0.37,81.09,2.53,220.87,4.63,221.1,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.42,2.48,1.95,314.3
2020-12-17 00:00:00,338.748975,5.62,100.0,0.29,81.09,2.5,223.1,4.57,223.27,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.37,2.46,1.91,297.2
2020-12-17 01:00:00,310.895255,5.55,100.0,0.22,81.12,2.56,224.13,4.7,224.6,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.24,2.34,1.8,303.08
2020-12-17 02:00:00,296.128665,5.43,100.0,0.16,81.13,2.72,224.65,4.8,224.6,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.61,2.0,1.3,291.6
2020-12-17 03:00:00,288.471346,5.31,100.0,0.19,81.14,2.67,225.47,4.51,225.28,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.26,1.71,0.98,285.62
2020-12-17 04:00:00,284.723691,5.25,100.0,0.19,81.15,2.5,225.0,4.09,224.69,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.18,1.55,0.87,278.83
2020-12-17 05:00:00,284.279541,5.19,100.0,0.18,81.18,2.3,219.36,3.67,219.12,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.28,1.45,0.87,280.58
2020-12-17 06:00:00,289.161319,5.19,100.0,0.14,81.21,2.17,212.03,3.38,211.96,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.45,1.45,0.95,279.95
2020-12-17 07:00:00,292.308319,5.25,100.0,0.09,81.24,1.93,206.46,3.18,206.57,41.55,65.17,167.73,0.24,83.15,15.48,24.9,1.96,0.01,0.02,1.19,1.6,1.4,291.52
2020-12-17 08:00:00,319.723382,5.43,90.88,0.1,81.26,2.79,204.7,3.56,205.72,116.7,218.6,393.02,0.21,73.76,44.88,86.38,5.61,0.04,0.17,3.41,2.08,2.75,313.02
2020-12-17 09:00:00,353.394864,5.31,78.69,0.07,81.26,4.42,213.38,5.36,214.01,171.23,368.73,572.9,0.2,65.95,72.45,149.7,9.66,0.12,0.58,5.15,1.77,3.47,324.0
2020-12-17 10:00:00,379.098632,4.94,66.94,0.03,81.23,5.37,221.64,6.35,221.41,212.23,476.77,692.23,0.2,60.49,90.2,196.77,12.5,0.2,0.98,6.33,0.65,3.49,336.38
2020-12-17 11:00:00,393.85056,4.58,58.88,0.01,81.16,5.75,227.04,6.74,226.5,249.32,527.83,742.92,0.2,58.09,105.48,219.48,14.41,0.25,1.23,7.1,-0.38,3.37,341.27
2020-12-17 12:00:00,390.986622,4.33,54.06,0.0,81.09,5.8,231.34,6.78,230.75,240.24,518.77,721.5,0.2,59.12,103.25,217.33,14.44,0.24,1.2,7.62,-1.03,3.3,348.5
2020-12-17 13:00:00,376.527615,4.15,51.38,0.0,81.05,5.63,234.77,6.59,234.16,171.41,445.33,629.45,0.2,63.4,73.88,186.58,10.38,0.15,0.73,7.79,-1.58,3.1,349.12
2020-12-17 14:00:00,369.144233,4.09,51.19,0.0,81.04,5.21,237.31,6.13,236.96,110.95,314.67,473.02,0.19,70.34,46.0,130.45,6.4,0.06,0.3,7.5,-1.89,2.8,345.77
2020-12-17 15:00:00,371.116299,4.33,59.25,0.0,81.05,3.77,242.48,5.1,242.77,38.93,148.83,262.88,0.2,79.22,15.4,59.65,2.01,0.01,0.02,6.23,-1.13,2.55,329.7
2020-12-17 16:00:00,388.916786,4.27,73.81,0.0,81.07,2.4,252.57,3.96,252.32,12.09,13.33,40.08,0.17,88.37,3.38,4.77,0.49,0.0,0.0,2.89,-1.31,0.8,298.12
2020-12-17 17:00:00,432.532772,3.97,74.69,0.01,81.11,2.15,257.38,3.25,257.1,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.73,-2.23,-0.25,287.88
2020-12-17 18:00:00,443.579235,3.91,75.0,0.01,81.16,1.88,256.08,2.77,255.96,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.39,-2.5,-0.56,269.1
2020-12-17 19:00:00,433.277379,3.85,76.25,0.0,81.19,1.69,249.13,2.43,249.12,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.06,-2.58,-0.76,273.45
2020-12-17 20:00:00,417.696573,3.91,79.0,0.0,81.19,1.56,238.3,2.22,238.55,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.63,-2.53,-0.95,252.2
2020-12-17 21:00:00,406.893375,3.91,81.94,0.0,81.18,1.47,233.19,2.06,233.17,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.22,-2.45,-1.12,275.8
2020-12-17 22:00:00,394.15316,3.97,85.5,0.0,81.15,1.37,234.04,1.88,233.94,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.24,-2.35,-1.29,280.08
2020-12-17 23:00:00,374.43823,3.97,90.06,0.0,81.12,1.34,231.39,1.83,231.42,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.74,-2.23,-1.49,289.75
2020-12-18 00:00:00,342.412571,4.03,94.69,0.0,81.09,1.42,219.64,1.93,219.75,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.19,-2.06,-1.63,290.58
2020-12-18 01:00:00,313.725246,4.09,98.38,0.01,81.1,1.55,207.21,2.14,207.41,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.44,-1.84,-1.64,286.8
2020-12-18 02:00:00,295.758355,4.15,100.0,0.01,81.1,1.57,203.12,2.17,203.14,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.55,-1.63,-1.59,284.98
2020-12-18 03:00:00,285.864908,4.21,100.0,0.01,81.08,1.48,201.41,2.05,201.48,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.57,-1.54,-1.56,296.0
2020-12-18 04:00:00,280.922539,4.15,100.0,0.01,81.09,1.29,197.67,1.86,197.6,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.63,-1.66,-1.64,259.05
2020-12-18 05:00:00,279.94138,4.03,99.62,0.01,81.11,1.11,189.73,1.71,189.46,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.74,-1.97,-1.85,272.05
2020-12-18 06:00:00,280.559839,3.97,100.0,0.01,81.14,1.05,186.39,1.53,186.44,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-2.05,-2.24,-2.14,282.58
2020-12-18 07:00:00,270.372592,3.97,97.56,0.01,81.15,1.01,195.76,1.26,192.91,55.1,82.0,164.9,0.24,83.27,19.92,31.77,2.27,0.01,0.02,-1.78,-2.31,-2.05,276.95
2020-12-18 08:00:00,276.594437,4.15,89.25,0.0,81.17,0.99,203.32,1.1,201.65,116.02,255.8,390.88,0.2,73.86,48.8,106.98,6.62,0.04,0.2,-0.11,-1.66,-0.88,308.4
2020-12-18 09:00:00,296.751811,4.27,70.75,0.01,81.18,1.95,220.78,2.31,221.57,210.31,409.77,571.2,0.2,66.02,90.77,175.0,12.65,0.14,0.7,3.58,-1.2,1.19,321.15
2020-12-18 10:00:00,320.534217,4.03,58.12,0.01,81.14,2.97,234.97,3.35,234.31,287.46,519.05,691.08,0.22,60.55,123.65,223.58,17.21,0.26,1.27,5.53,-2.0,1.76,329.4
2020-12-18 11:00:00,338.002347,3.97,54.81,0.01,81.06,3.54,244.51,3.98,243.13,354.92,548.45,742.35,0.2,58.12,152.65,234.2,20.82,0.34,1.65,6.18,-2.18,2.0,331.48
2020-12-18 12:00:00,339.213321,4.03,53.88,0.01,81.0,3.94,252.57,4.43,250.51,391.54,533.6,721.52,0.2,59.12,167.42,228.25,22.28,0.34,1.67,6.48,-2.13,2.18,313.08
